"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M660","2019-09-11 09:00:00","40.000","167.000","1.000","29.700","0.720","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","24.300",""
"C0D580","2019-09-11 09:00:00","120.000","0.000","0.000","26.700","0.790","998.800","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","21.300",""
"C0R640","2019-09-11 09:00:00","21.000","60.000","2.600","29.100","0.780","1011.000","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","24.900",""
"C0E810","2019-09-11 09:00:00","53.000","34.000","1.300","28.700","0.830","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","24.500",""
"C0G830","2019-09-11 09:00:00","27.000","155.000","2.100","29.100","0.940","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","24.800",""
"C0G750","2019-09-11 09:00:00","31.000","134.000","1.200","29.400","0.740","1009.700","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","24.400",""
"C0Z270","2019-09-11 09:00:00","343.000","61.000","0.600","28.500","0.680","976.000","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","23.600",""
"C0UA30","2019-09-11 09:00:00","1397.000","80.000","1.100","22.500","0.870","863.800","-99.000","0.000","-99.000","-99.000","-99.000","22.800","","17.200",""
"C0I080","2019-09-11 09:00:00","536.000","355.000","0.400","27.900","0.680","955.900","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","20.900",""
"C0UA00","2019-09-11 09:00:00","392.000","90.000","0.500","29.100","0.990","970.800","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","22.300",""
"C0AD40","2019-09-11 09:00:00","32.000","82.000","1.700","31.400","0.610","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.800",""
"C0S660","2019-09-11 09:00:00","794.000","9.000","0.400","26.700","0.710","928.200","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","19.200",""
"C0M640","2019-09-11 09:00:00","155.000","297.000","0.900","28.600","0.710","994.900","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","24.100",""
"C0R660","2019-09-11 09:00:00","20.000","6.000","0.900","28.600","-99.000","1010.900","-99.000","-99.000","-99.000","-99.000","-99.000","28.600","","24.200",""
"C0UA10","2019-09-11 09:00:00","1711.000","0.000","0.100","21.400","1.000","835.400","-99.000","0.500","-99.000","-99.000","-99.000","21.400","","14.600",""
"C0V770","2019-09-11 09:00:00","26.000","38.000","1.000","30.100","0.750","1009.500","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","24.100",""
"C0E730","2019-09-11 09:00:00","26.000","84.000","0.300","30.400","0.680","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.200",""
"C0V810","2019-09-11 09:00:00","32.000","268.000","0.500","29.300","0.840","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","25.300",""
"C0A9C0","2019-09-11 09:00:00","35.000","107.000","2.700","31.700","0.580","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","28.400",""
"C0X310","2019-09-11 09:00:00","9.000","131.000","0.900","29.600","0.790","1012.300","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","24.900",""
"C0K280","2019-09-11 09:00:00","23.000","163.000","0.800","31.100","0.700","1011.900","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.300",""
"C0M650","2019-09-11 09:00:00","20.000","144.000","0.900","29.600","0.760","1010.600","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","24.000",""
"C0S910","2019-09-11 09:00:00","212.000","75.000","0.600","27.600","0.960","990.500","-99.000","1.500","8.400","19.000","","27.600","","25.300",""
"C0D570","2019-09-11 09:00:00","15.000","0.000","0.200","30.300","0.750","1011.000","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","24.500",""
"C0M710","2019-09-11 09:00:00","15.000","155.000","1.900","29.100","0.780","1011.000","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","25.200",""
"C0V490","2019-09-11 09:00:00","20.000","216.000","0.600","29.900","0.940","1010.500","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","25.900",""
"C0E870","2019-09-11 09:00:00","34.000","76.000","1.800","30.400","0.680","1010.100","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.200",""
"C0M800","2019-09-11 09:00:00","440.000","0.000","0.000","26.400","0.720","964.300","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","20.700",""
"C0A570","2019-09-11 09:00:00","360.000","75.000","3.400","29.200","0.670","973.300","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","22.700",""
"C0S790","2019-09-11 09:00:00","236.000","67.000","1.000","30.000","0.720","988.200","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","23.200",""
"C0D590","2019-09-11 09:00:00","143.000","38.000","1.500","29.500","0.740","997.600","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","25.000",""
"C0U990","2019-09-11 09:00:00","31.000","76.000","1.800","30.300","0.670","1011.300","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","25.400",""
"C0M700","2019-09-11 09:00:00","150.000","218.000","0.900","28.700","0.730","996.300","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","23.200",""
"C0A970","2019-09-11 09:00:00","96.000","181.000","3.100","30.700","0.870","1003.900","-99.000","0.500","-99.000","-99.000","-99.000","30.700","","24.700",""
"CM0110","2019-09-11 09:00:00","7.000","177.000","0.500","30.600","0.650","1011.500","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","25.900",""
"C0S940","2019-09-11 09:00:00","150.000","27.000","1.300","29.300","0.740","996.400","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","25.500",""
"C0X250","2019-09-11 09:00:00","33.000","187.000","1.000","29.700","0.750","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","24.100",""
"C0K520","2019-09-11 09:00:00","10.000","188.000","1.500","29.200","0.750","1010.300","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","24.300",""
"C0Z200","2019-09-11 09:00:00","153.000","82.000","1.100","28.600","0.790","997.600","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","23.100",""
"C0V740","2019-09-11 09:00:00","60.000","0.000","0.100","28.700","0.790","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","23.300",""
"C0V790","2019-09-11 09:00:00","410.000","303.000","0.400","27.900","0.700","966.400","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","21.800",""
"C0G860","2019-09-11 09:00:00","45.000","168.000","1.400","30.300","0.680","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","26.200",""
"C0F0A0","2019-09-11 09:00:00","3587.000","48.000","3.900","12.100","0.590","668.800","-99.000","0.000","-99.000","-99.000","-99.000","12.100","","4.500",""
"C0Z250","2019-09-11 09:00:00","1124.000","0.000","0.200","27.900","0.700","892.700","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","18.500",""
"C0K440","2019-09-11 09:00:00","35.000","168.000","1.900","29.200","0.760","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","24.900",""
"C0T900","2019-09-11 09:00:00","160.000","91.000","0.800","30.400","0.600","994.400","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","23.900",""
"C0F9V0","2019-09-11 09:00:00","525.000","296.000","0.800","28.600","0.710","954.400","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","22.800",""
"C0UA20","2019-09-11 09:00:00","2619.000","0.000","0.000","17.600","0.570","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","17.600","","11.200",""
"C0M850","2019-09-11 09:00:00","695.000","0.000","0.200","24.400","0.850","935.500","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","20.500",""
"C0G790","2019-09-11 09:00:00","27.000","152.000","0.300","30.800","0.760","1011.100","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","26.200",""
"C0C620","2019-09-11 09:00:00","19.000","138.000","1.800","32.600","0.620","1009.000","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.300",""
"C0I360","2019-09-11 09:00:00","300.000","275.000","0.500","27.900","0.640","978.000","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","23.500",""
"C0M810","2019-09-11 09:00:00","1354.000","331.000","0.800","22.300","0.840","867.900","-99.000","0.000","-99.000","-99.000","-99.000","22.300","","17.900",""
"C0AC80","2019-09-11 09:00:00","40.000","82.000","3.800","31.200","0.600","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","25.700",""
"CM0140","2019-09-11 09:00:00","26.000","87.000","1.900","30.000","0.660","1011.000","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","26.500",""
"C0SA20","2019-09-11 09:00:00","857.000","38.000","1.300","24.600","0.820","919.900","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","20.300",""
"C0K490","2019-09-11 09:00:00","91.000","243.000","0.800","29.200","0.700","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","23.800",""
"C0V820","2019-09-11 09:00:00","441.000","215.000","0.400","28.000","0.690","965.700","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","20.900",""
"C0S810","2019-09-11 09:00:00","65.000","32.000","1.400","31.700","0.700","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.400",""
"C0R580","2019-09-11 09:00:00","10.000","345.000","1.300","29.600","0.970","1011.200","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","24.000",""
"C0Z330","2019-09-11 09:00:00","488.000","0.000","0.100","28.000","0.690","961.200","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","22.500",""
"C0E590","2019-09-11 09:00:00","40.000","65.000","1.100","31.500","0.670","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","24.800",""
"C0D540","2019-09-11 09:00:00","227.000","187.000","0.400","29.200","0.680","988.200","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","22.800",""
"C0K420","2019-09-11 09:00:00","42.000","197.000","1.300","29.300","0.720","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","24.700",""
"C0Z180","2019-09-11 09:00:00","34.000","75.000","1.200","30.300","0.640","1009.800","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","24.800",""
"C0AD10","2019-09-11 09:00:00","27.000","118.000","4.500","31.200","0.580","1009.200","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","28.600",""
"C0M720","2019-09-11 09:00:00","225.000","185.000","0.400","29.600","0.650","987.100","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","23.600",""
"C0V450","2019-09-11 09:00:00","51.000","16.000","1.500","29.100","0.990","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","23.500",""
"C0R280","2019-09-11 09:00:00","242.000","58.000","0.800","25.400","-99.000","984.900","-99.000","0.500","-99.000","-99.000","-99.000","26.100","","23.700",""
"C0E610","2019-09-11 09:00:00","850.000","0.000","0.200","23.800","0.850","920.700","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","21.400",""
"C0V610","2019-09-11 09:00:00","22.000","99.000","0.400","29.800","0.770","1009.900","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","24.600",""
"C0Z310","2019-09-11 09:00:00","59.000","170.000","1.100","31.300","0.720","1007.700","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","24.700",""
"C0S700","2019-09-11 09:00:00","507.000","74.000","0.700","28.000","0.740","958.300","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","22.400",""
"C0T9G0","2019-09-11 09:00:00","605.000","96.000","0.700","27.900","0.890","949.000","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","22.000",""
"C0U520","2019-09-11 09:00:00","517.000","0.000","0.200","26.700","0.990","959.000","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","21.400",""
"C0E750","2019-09-11 09:00:00","62.000","64.000","1.100","29.800","0.690","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","26.000",""
"C0G660","2019-09-11 09:00:00","27.000","163.000","0.600","31.300","0.720","1011.000","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","24.700",""
"C0W140","2019-09-11 09:00:00","21.000","13.000","3.100","30.800","0.630","1011.400","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","27.000",""
"C0U720","2019-09-11 09:00:00","1260.000","101.000","0.900","23.600","0.750","889.800","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","17.800",""
"C0R690","2019-09-11 09:00:00","248.000","1.000","1.100","26.600","-99.000","984.400","-99.000","-99.000","-99.000","-99.000","-99.000","26.600","","24.000",""
"C0X150","2019-09-11 09:00:00","18.000","95.000","0.600","30.600","0.760","1011.700","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","25.000",""
"C0Z050","2019-09-11 09:00:00","830.000","0.000","0.200","23.900","0.730","925.000","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","20.000",""
"C0I490","2019-09-11 09:00:00","1601.000","262.000","1.200","24.200","0.680","844.300","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","16.800",""
"C0I090","2019-09-11 09:00:00","910.000","252.000","1.300","24.400","0.850","914.300","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","19.900",""
"C0X240","2019-09-11 09:00:00","394.000","35.000","0.600","27.800","0.780","969.400","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","21.300",""
"C0S990","2019-09-11 09:00:00","409.000","30.000","4.800","26.100","0.880","968.400","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","23.600",""
"C0E850","2019-09-11 09:00:00","104.000","0.000","0.000","28.900","0.750","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","23.600",""
"C0T9B0","2019-09-11 09:00:00","558.000","117.000","1.400","27.000","0.760","953.400","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","22.200",""
"C0G650","2019-09-11 09:00:00","34.000","138.000","1.000","29.600","0.760","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","25.400",""
"C0K580","2019-09-11 09:00:00","26.000","157.000","1.200","29.700","0.740","1010.400","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","24.500",""
"C0X050","2019-09-11 09:00:00","25.000","244.000","0.700","29.300","0.780","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","23.100",""
"CM0100","2019-09-11 09:00:00","25.000","328.000","1.700","29.900","0.630","1009.700","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","25.600",""
"C0AC70","2019-09-11 09:00:00","71.000","77.000","1.300","31.500","0.630","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","27.500",""
"CM0130","2019-09-11 09:00:00","11.000","141.000","1.000","28.600","0.770","1012.100","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","25.600",""
"C0W110","2019-09-11 09:00:00","16.000","33.000","5.900","-99.000","-99.000","1012.300","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R670","2019-09-11 09:00:00","26.000","61.000","2.300","29.900","-99.000","1010.400","-99.000","-99.000","-99.000","-99.000","-99.000","29.900","","26.200",""
"C0X120","2019-09-11 09:00:00","28.000","175.000","0.800","28.900","0.780","1010.400","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","24.200",""
"C0R100","2019-09-11 09:00:00","1006.000","148.000","0.700","25.200","0.770","904.600","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","18.800",""
"C0C700","2019-09-11 09:00:00","151.000","121.000","1.100","30.100","0.610","996.000","-99.000","0.000","-99.000","-99.000","-99.000","30.200","","26.500",""
"C0W130","2019-09-11 09:00:00","18.000","25.000","2.500","28.800","0.860","1009.300","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","26.200",""
"C0F9R0","2019-09-11 09:00:00","20.000","0.000","0.000","30.400","0.880","1010.800","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","26.300",""
"C0V660","2019-09-11 09:00:00","25.000","27.000","0.500","29.800","0.780","1010.700","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","24.500",""
"C0G780","2019-09-11 09:00:00","27.000","172.000","1.500","30.400","0.680","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","26.100",""
"C0C590","2019-09-11 09:00:00","72.000","46.000","0.500","31.300","0.600","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.400",""
"C0I520","2019-09-11 09:00:00","3860.000","-99.000","-99.000","7.700","0.760","646.300","-99.000","-99.000","-99.000","-99.000","-99.000","7.700","","5.100",""
"C0E530","2019-09-11 09:00:00","341.000","70.000","1.500","29.500","0.700","974.200","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","24.200",""
"C0M790","2019-09-11 09:00:00","15.000","195.000","1.000","29.000","0.710","1009.600","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","23.800",""
"C0R130","2019-09-11 09:00:00","1040.000","272.000","0.500","22.700","0.810","898.400","-99.000","0.000","-99.000","-99.000","-99.000","22.900","","19.500",""
"C0AH30","2019-09-11 09:00:00","755.000","149.000","7.600","23.600","0.970","928.800","-99.000","2.000","-99.000","-99.000","-99.000","23.600","","21.100",""
"C0X170","2019-09-11 09:00:00","50.000","0.000","0.100","30.300","0.730","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","24.000",""
